image_id,group_id,dataset,folder,x,y,z,image_no,image_path,best_z,is_best,signed_z_offset,z_offset,signed_z_distance,z_distance,z_prior_score,read_error,signal,snr,sharpness,contrast,saturation,background,background_std,foreground_ratio,signal_utility,snr_utility,sharpness_utility,contrast_utility,saturation_utility,background_utility,objective_score,objective_level,combined_score,combined_level,score_method_version
2022-01-12-New03_6_40710_52395_Z03,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1378678,3,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-50.516-40710,52395,1378678.tif",1379028,False,-350,350,-7,7,50.0,,44.19197463989258,30.84712775563021,32.591495355258324,9.98480315117224,0.0,29.887622833251953,1.4326122999191284,0.18969566993464052,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,88.88888888888889,66.66666666666666,40.74074074074074,异常,47.22222222222222,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z04,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1378728,4,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-49.484-40710,52395,1378728.tif",1379028,False,-300,300,-6,6,50.0,,45.06626510620117,31.824705993969317,97.72489365000368,10.721595552054676,3.1913807189542485e-06,29.883649826049805,1.416077971458435,0.187918070874183,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,66.66666666666666,100.0,50.0,差,50.0,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z05,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1378778,5,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-48.453-40710,52395,1378778.tif",1379028,False,-250,250,-5,5,50.0,,45.96832275390625,32.851681069423314,284.80909612221944,11.485279285120058,6.701899509803922e-05,29.8973331451416,1.3992685079574585,0.18577665441176472,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,55.55555555555556,55.55555555555556,48.148148148148145,异常,49.44444444444444,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z06,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1378828,6,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-47.421-40710,52395,1378828.tif",1379028,False,-200,200,-4,4,62.0,,46.721466064453125,33.974670701610364,409.4250395808949,12.203651733849751,8.616727941176471e-05,29.939184188842773,1.375185251235962,0.1860287734885621,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,44.44444444444444,44.44444444444444,51.851851851851855,差,58.955555555555556,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z07,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1378878,7,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-46.396-40710,52395,1378878.tif",1379028,False,-150,150,-3,3,74.0,,47.092262268066406,34.83905950768832,505.70526298654397,12.64794930397025,0.00012127246732026144,29.99591827392578,1.3517087697982788,0.18793083639705882,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,22.22222222222223,33.33333333333333,53.7037037037037,差,67.91111111111111,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z08,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1378928,8,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-45.359-40710,52395,1378928.tif",1379028,False,-100,100,-2,2,82.0,,47.66997146606445,35.9022197650043,588.7917157916976,13.267554670829412,0.00010850694444444444,30.053680419921875,1.3277722597122192,0.19079031352124182,88.88888888888889,77.77777777777777,77.77777777777777,77.77777777777777,33.33333333333333,22.22222222222223,62.962962962962955,差,76.28888888888889,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z09,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1378978,9,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-44.328-40710,52395,1378978.tif",1379028,False,-50,50,-1,1,90.0,,47.816688537597656,36.785051336600425,730.3821447987496,13.616467476242871,0.00013084660947712418,30.116716384887695,1.2998945713043213,0.1991644965277778,100.0,88.88888888888889,88.88888888888889,88.88888888888889,5.555555555555557,11.111111111111114,63.88888888888888,差,82.16666666666666,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z10,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1379028,10,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-43.296-40710,52395,1379028.tif",1379028,True,0,0,0,0,100.0,,47.64803695678711,37.78103353866632,830.3878598123661,13.808864982053331,0.00013084660947712418,30.23280906677246,1.2611628770828247,0.21371719260620914,77.77777777777777,100.0,100.0,100.0,5.555555555555557,0.0,63.888888888888886,差,89.16666666666667,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New03_6_40710_52395_Z11,2022-01-12-New03_6_40710_52395,2022-01-12-New03,6,40710,52395,1379078,11,"D:\Microscopic Image\原始数据集\2022-01-12-New03\6\2022-01-12-12-35-42.250-40710,52395,1379078.tif",1379028,False,50,50,1,1,90.0,TiffFileError: corrupted tag list at offset 3107980,,,,,,,,,,,,,,,,,,,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z01,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377628,1,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-04-06.242-11226,51679,1377628.tif",1377678,False,-50,50,-1,1,90.0,,85.39192199707031,85.39192199707031,236.94797180025748,67.87082099914551,0.0003159466911764706,17.521100997924805,0.502673327922821,0.29092945772058826,70.0,70.0,90.0,70.0,10.0,70.0,63.333333333333336,差,82.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z02,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377678,2,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-04-05.209-11226,51679,1377678.tif",1377678,True,0,0,0,0,100.0,,89.08562469482422,89.08562469482422,301.4601271685696,71.56509590148926,0.00033190359477124184,17.52052879333496,0.5024515986442566,0.2750331903594771,90.0,90.0,100.0,90.0,0.0,80.0,75.0,中,92.5,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z03,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377728,3,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-04-04.005-11226,51679,1377728.tif",1377678,False,50,50,1,1,90.0,,90.06633758544922,90.06633758544922,200.03001886992124,72.56204414367676,0.00023935355392156862,17.50429344177246,0.503900408744812,0.2684493719362745,100.0,100.0,80.0,100.0,20.0,100.0,83.33333333333333,良,88.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z04,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377778,4,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-04-02.814-11226,51679,1377778.tif",1377678,False,100,100,2,2,82.0,,87.75282287597656,87.75282287597656,93.86839466517836,70.2203483581543,0.0001787173202614379,17.532474517822266,0.5016593933105469,0.2806181066176471,80.0,80.0,70.0,80.0,30.0,50.0,65.0,差,76.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z05,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377828,5,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-04-01.594-11226,51679,1377828.tif",1377678,False,150,150,3,3,74.0,,83.79090881347656,83.79090881347656,65.79714208552528,66.2675952911377,7.978451797385621e-05,17.523313522338867,0.5024760961532593,0.29491868361928103,60.0,60.0,60.0,60.0,40.0,60.0,56.666666666666664,差,68.8,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z06,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377878,6,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-04-00.417-11226,51679,1377878.tif",1377678,False,200,200,4,4,62.0,,80.59780883789062,80.59780883789062,56.254518675158295,63.088504791259766,5.425347222222222e-05,17.50930404663086,0.5031525492668152,0.3055587469362745,50.0,50.0,50.0,50.0,50.0,90.0,56.666666666666664,差,60.400000000000006,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z07,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377928,7,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-59.198-11226,51679,1377928.tif",1377678,False,250,250,5,5,50.0,,75.77073669433594,75.77073669433594,44.478388575848804,58.190673828125,6.382761437908497e-06,17.580062866210938,0.49514439702033997,0.3383278441584967,40.0,40.0,40.0,40.0,60.0,40.0,43.333333333333336,异常,48.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z08,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1377978,8,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-58.166-11226,51679,1377978.tif",1377678,False,300,300,6,6,50.0,,71.01448822021484,71.01448822021484,38.30760348965712,53.41731071472168,0.0,17.597177505493164,0.49187836050987244,0.36792151756535946,30.0,30.0,30.0,30.0,85.0,30.0,39.166666666666664,异常,46.75,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z09,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1378028,9,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-57.131-11226,51679,1378028.tif",1377678,False,350,350,7,7,50.0,,69.02592468261719,69.02592468261719,35.34946100921593,51.27096366882324,0.0,17.754961013793945,0.6123093366622925,0.3794104881535948,20.0,20.0,20.0,20.0,85.0,20.0,30.833333333333332,异常,44.25,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z10,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1378078,10,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-55.927-11226,51679,1378078.tif",1377678,False,400,400,8,8,50.0,,66.05081176757812,66.05081176757812,32.96277691672366,48.268592834472656,0.0,17.78221893310547,0.6078304052352905,0.39585886437908496,10.0,10.0,10.0,10.0,85.0,10.0,22.5,异常,41.75,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_51679_Z11,2022-01-12-New04_2_11226_51679,2022-01-12-New04,2,11226,51679,1378128,11,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-54.759-11226,51679,1378128.tif",1377678,False,450,450,9,9,50.0,,64.3435287475586,64.3435287475586,31.2081803686447,46.271135330200195,0.0,18.0723934173584,0.7293859124183655,0.4188144658905229,0.0,0.0,0.0,0.0,85.0,0.0,14.166666666666666,异常,39.25,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z01,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377628,1,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-10.898-11226,52037,1377628.tif",1377678,False,-50,50,-1,1,90.0,,80.8243179321289,74.68368594020819,142.4907470161496,57.55732080827597,1.5956903594771243e-05,18.534526824951172,1.0822218656539917,0.35708678002450983,60.0,40.0,70.0,50.0,50.0,40.0,51.666666666666664,差,78.5,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z02,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377678,2,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-09.693-11226,52037,1377678.tif",1377678,True,0,0,0,0,100.0,,82.0760726928711,82.0760726928711,201.67348805415853,63.78087615966797,3.1913807189542485e-05,18.295196533203125,0.8327377438545227,0.35021254595588236,80.0,80.0,90.0,70.0,40.0,50.0,68.33333333333333,差,90.5,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z03,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377728,3,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-08.488-11226,52037,1377728.tif",1377678,False,50,50,1,1,90.0,,83.81282806396484,83.81282806396484,242.28995944243403,65.67966270446777,8.297589869281046e-05,18.13316535949707,0.5914081931114197,0.35081890829248363,100.0,100.0,100.0,100.0,0.0,80.0,80.0,良,87.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z04,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377778,4,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-07.284-11226,52037,1377778.tif",1377678,False,100,100,2,2,82.0,,82.03787994384766,82.03787994384766,145.67140295626706,63.99598693847656,4.4679330065359474e-05,18.041893005371094,0.5978819131851196,0.3488147212009804,70.0,70.0,80.0,90.0,20.0,100.0,71.66666666666667,中,78.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z05,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377828,5,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-06.092-11226,52037,1377828.tif",1377678,False,150,150,3,3,74.0,,82.08732604980469,82.08732604980469,79.6623222124012,63.90126609802246,5.744485294117647e-05,18.186059951782227,0.5475571155548096,0.3717990451388889,90.0,90.0,60.0,80.0,10.0,70.0,66.66666666666667,差,71.8,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z06,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377878,6,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-04.887-11226,52037,1377878.tif",1377678,False,200,200,4,4,62.0,,78.92754364013672,78.92754364013672,64.51698868753412,60.813716888427734,3.510518790849673e-05,18.113826751708984,0.5538099408149719,0.3758520986519608,50.0,60.0,50.0,60.0,30.0,90.0,56.666666666666664,差,60.400000000000006,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z07,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377928,7,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-03.696-11226,52037,1377928.tif",1377678,False,250,250,5,5,50.0,,75.5765380859375,75.5765380859375,46.19901711729118,57.3392219543457,0.0,18.237316131591797,0.7090751528739929,0.39327384599673204,40.0,50.0,40.0,40.0,80.0,60.0,51.666666666666664,差,50.5,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z08,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1377978,8,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-02.517-11226,52037,1377978.tif",1377678,False,300,300,6,6,50.0,,72.08750915527344,64.4079821463929,36.34207382433167,47.78988929685712,0.0,18.599510192871094,1.1192325353622437,0.4222707312091503,30.0,30.0,30.0,30.0,80.0,30.0,38.333333333333336,异常,46.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z09,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1378028,9,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-01.472-11226,52037,1378028.tif",1377678,False,350,350,7,7,50.0,,70.58831787109375,51.89820676432186,33.95013038071398,38.07209701234899,0.0,18.805309295654297,1.3601301908493042,0.42920879289215685,20.0,20.0,20.0,20.0,80.0,20.0,30.0,异常,44.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z10,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1378078,10,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-03-00.345-11226,52037,1378078.tif",1377678,False,400,400,8,8,50.0,,68.96530151367188,36.88363758633841,32.05028918298447,26.616544816278296,0.0,19.197486877441406,1.869807481765747,0.4313470179738562,10.0,10.0,10.0,10.0,80.0,10.0,21.666666666666668,异常,41.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52037_Z11,2022-01-12-New04_2_11226_52037,2022-01-12-New04,2,11226,52037,1378128,11,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-59.190-11226,52037,1378128.tif",1377678,False,450,450,9,9,50.0,,68.77225494384766,32.247105352092774,31.038672696514645,23.073094673776303,0.0,19.565086364746094,2.132664442062378,0.43190870098039214,0.0,0.0,0.0,0.0,80.0,0.0,13.333333333333334,异常,39.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z01,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377628,1,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-15.251-11226,52395,1377628.tif",1377728,False,-100,100,-2,2,82.0,,82.07743072509766,82.07743072509766,157.14754832757112,62.95895957946777,0.00021701388888888888,19.118471145629883,0.9376206994056702,0.3431691687091503,60.0,60.0,70.0,60.0,20.0,70.0,56.666666666666664,差,74.4,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z02,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377678,2,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-14.178-11226,52395,1377678.tif",1377728,False,-50,50,-1,1,90.0,,85.70420837402344,85.70420837402344,207.8702549534731,66.5042610168457,0.00029998978758169936,19.199947357177734,0.8936469554901123,0.3328290951797386,80.0,80.0,90.0,80.0,0.0,50.0,63.333333333333336,差,82.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z03,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377728,3,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-13.000-11226,52395,1377728.tif",1377728,True,0,0,0,0,100.0,,86.27941131591797,86.27941131591797,262.8057199265137,67.3198013305664,0.00022339665032679738,18.959609985351562,0.675651490688324,0.32677823733660133,90.0,90.0,100.0,90.0,10.0,100.0,80.0,良,94.0,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z04,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377778,4,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-11.821-11226,52395,1377778.tif",1377728,False,50,50,1,1,90.0,,87.08879852294922,87.08879852294922,202.01572563541347,68.08222770690918,0.0001978656045751634,19.00657081604004,0.6455503106117249,0.325610191993464,100.0,100.0,80.0,100.0,30.0,90.0,83.33333333333333,良,88.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z05,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377828,5,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-10.575-11226,52395,1377828.tif",1377728,False,100,100,2,2,82.0,,84.49523162841797,84.49523162841797,107.87972760192123,65.47458267211914,0.00012765522875816994,19.020648956298828,0.6266236305236816,0.3350088082107843,70.0,70.0,60.0,70.0,40.0,80.0,65.0,差,76.9,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z06,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377878,6,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-09.370-11226,52395,1377878.tif",1377728,False,150,150,3,3,74.0,,80.18988037109375,80.18988037109375,59.67078431404875,61.069854736328125,9.89328022875817e-05,19.120025634765625,0.5986047983169556,0.36345358455882354,50.0,50.0,50.0,50.0,50.0,60.0,51.666666666666664,差,67.3,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z07,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377928,7,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-08.192-11226,52395,1377928.tif",1377728,False,200,200,4,4,62.0,,78.00847625732422,78.00847625732422,47.42784759652245,58.57570266723633,1.2765522875816994e-05,19.43277359008789,0.7435284852981567,0.38175615298202614,40.0,40.0,40.0,40.0,60.0,40.0,43.333333333333336,异常,56.4,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z08,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1377978,8,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-07.132-11226,52395,1377978.tif",1377728,False,250,250,5,5,50.0,,72.78121948242188,72.78121948242188,37.20760593738003,53.18806457519531,0.0,19.593154907226562,0.9414101243019104,0.40230545343137253,20.0,30.0,10.0,30.0,90.0,30.0,35.0,异常,45.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z09,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1378028,9,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-05.927-11226,52395,1378028.tif",1377728,False,300,300,6,6,50.0,,73.78768157958984,56.84839321734647,35.97512412690191,41.19737326333576,0.0,20.31460189819336,1.2979730367660522,0.41330614276960786,30.0,20.0,0.0,20.0,90.0,20.0,30.0,异常,44.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z10,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1378078,10,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-04.750-11226,52395,1378078.tif",1377728,False,350,350,7,7,50.0,,71.15927124023438,47.12895825910144,40.27023033320504,33.44603775181834,3.1913807189542485e-06,20.659626007080078,1.509884238243103,0.4178410947712418,10.0,10.0,30.0,10.0,70.0,10.0,23.333333333333332,异常,42.0,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11226_52395_Z11,2022-01-12-New04_2_11226_52395,2022-01-12-New04,2,11226,52395,1378128,11,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-02-03.502-11226,52395,1378128.tif",1377728,False,400,400,8,8,50.0,,71.08023834228516,37.87094816742338,39.070960519765244,26.3610658487796,0.0,21.602975845336914,1.8769067525863647,0.4237515318627451,0.0,0.0,20.0,0.0,90.0,0.0,18.333333333333332,异常,40.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z01,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377628,1,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-19.192-11674,51321,1377628.tif",1377678,False,-50,50,-1,1,90.0,,79.01689910888672,79.01689910888672,171.74877987905708,61.00819396972656,1.5956903594771243e-05,18.008705139160156,0.9673009514808655,0.3663928462009804,80.0,80.0,90.0,70.0,0.0,40.0,60.0,差,81.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z02,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377678,2,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-17.988-11674,51321,1377678.tif",1377678,True,0,0,0,0,100.0,,80.22237396240234,80.22237396240234,231.20645662022022,62.46997833251953,6.382761437908497e-06,17.752395629882812,0.7262625694274902,0.35922500510620914,90.0,90.0,100.0,90.0,10.0,70.0,75.0,中,92.5,优,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z03,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377728,3,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-16.954-11674,51321,1377728.tif",1377678,False,50,50,1,1,90.0,,78.84468841552734,78.84468841552734,158.091738958979,61.229488372802734,0.0,17.61520004272461,0.7034651637077332,0.3535730698529412,70.0,70.0,80.0,80.0,60.0,80.0,73.33333333333333,中,85.0,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z04,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377778,4,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-15.735-11674,51321,1377778.tif",1377678,False,100,100,2,2,82.0,,80.79398345947266,80.79398345947266,102.78377016266099,63.03144836425781,0.0,17.762535095214844,0.6733818054199219,0.37087354473039214,100.0,100.0,70.0,100.0,60.0,60.0,81.66666666666667,良,81.9,良,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z05,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377828,5,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-14.542-11674,51321,1377828.tif",1377678,False,150,150,3,3,74.0,,74.85057830810547,74.85057830810547,58.76131253137286,57.243797302246094,0.0,17.606781005859375,0.667201042175293,0.38825061274509803,60.0,60.0,60.0,60.0,60.0,90.0,65.0,差,71.3,中,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z06,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377878,6,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-13.378-11674,51321,1377878.tif",1377678,False,200,200,4,4,62.0,,71.23725128173828,71.23725128173828,44.776978225774634,53.66109848022461,0.0,17.576152801513672,0.6637845039367676,0.40995200163398693,50.0,50.0,50.0,50.0,60.0,100.0,60.0,差,61.400000000000006,差,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z07,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377928,7,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-12.133-11674,51321,1377928.tif",1377678,False,250,250,5,5,50.0,,70.8963623046875,69.04976079610401,38.94974627155188,51.61596550308867,0.0,17.900028228759766,1.0267430543899536,0.4215111825980392,40.0,40.0,40.0,40.0,60.0,50.0,45.0,异常,48.5,异常,z_prior_plus_fov_ranked_metrics_v2
2022-01-12-New04_2_11674_51321_Z08,2022-01-12-New04_2_11674_51321,2022-01-12-New04,2,11674,51321,1377978,8,"D:\Microscopic Image\原始数据集\2022-01-12-New04\2\2022-01-12-13-01-10.942-11674,51321,1377978.tif",1377678,False,300,300,6,6,50.0,,66.16651916503906,42.78007498007034,32.148604232938375,31.04121576204676,0.0,18.156103134155273,1.5466667413711548,0.4378255208333333,0.0,30.0,20.0,30.0,60.0,30.0,28.333333333333332,异常,43.5,异常,z_prior_plus_fov_ranked_metrics_v2
