image_id,split,image_path,relative_image_path,group_new_id,group_id,source_partner,dataset,folder,x,y,z,image_no,is_expert_best,reference_score,reference_level,quality_score,quality_level,label_source,source_note,source_image_path,source_table
G0185_7D1918_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z02.tif,train/images/G0185_7D1918/G0185_7D1918_Z02.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1377678,2,True,100.0,优,100.0,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\02_z1377678_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z03.tif,train/images/G0185_7D1918/G0185_7D1918_Z03.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1377728,3,False,90.0,优,95.6,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\03_z1377728_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z04.tif,train/images/G0185_7D1918/G0185_7D1918_Z04.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1377778,4,False,82.0,良,85.9,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\04_z1377778_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z05.tif,train/images/G0185_7D1918/G0185_7D1918_Z05.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1377828,5,False,74.0,中,79.6,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\05_z1377828_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z06.tif,train/images/G0185_7D1918/G0185_7D1918_Z06.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1377878,6,False,62.0,差,73.1,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\06_z1377878_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z07.tif,train/images/G0185_7D1918/G0185_7D1918_Z07.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1377928,7,False,50.0,差,66.1,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\07_z1377928_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z08.tif,train/images/G0185_7D1918/G0185_7D1918_Z08.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1377978,8,False,50.0,差,63.1,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\08_z1377978_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z09.tif,train/images/G0185_7D1918/G0185_7D1918_Z09.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1378028,9,False,50.0,差,63.3,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\09_z1378028_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z10.tif,train/images/G0185_7D1918/G0185_7D1918_Z10.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1378078,10,False,50.0,差,60.5,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\10_z1378078_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0185_7D1918_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0185_7D1918\G0185_7D1918_Z11.tif,train/images/G0185_7D1918/G0185_7D1918_Z11.tif,G0185_7D1918,2022-01-12-New04_2_11674_51679,partner_B,2022-01-12-New04,2,11674,51679,1378128,11,False,50.0,差,58.6,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_11674_51679\11_z1378128_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0186_053981_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z01.tif,train/images/G0186_053981/G0186_053981_Z01.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377628,1,False,82.0,良,86.2,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\01_z1377628_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z02.tif,train/images/G0186_053981/G0186_053981_Z02.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377678,2,False,90.0,优,95.1,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\02_z1377678_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z03.tif,train/images/G0186_053981/G0186_053981_Z03.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377728,3,True,100.0,优,99.2,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\03_z1377728_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z04.tif,train/images/G0186_053981/G0186_053981_Z04.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377778,4,False,90.0,优,91.3,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\04_z1377778_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z05.tif,train/images/G0186_053981/G0186_053981_Z05.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377828,5,False,82.0,良,83.4,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\05_z1377828_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z06.tif,train/images/G0186_053981/G0186_053981_Z06.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377878,6,False,74.0,中,78.1,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\06_z1377878_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z07.tif,train/images/G0186_053981/G0186_053981_Z07.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377928,7,False,62.0,差,71.0,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\07_z1377928_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z08.tif,train/images/G0186_053981/G0186_053981_Z08.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1377978,8,False,50.0,差,66.1,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\08_z1377978_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z09.tif,train/images/G0186_053981/G0186_053981_Z09.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1378028,9,False,50.0,差,63.1,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\09_z1378028_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z10.tif,train/images/G0186_053981/G0186_053981_Z10.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1378078,10,False,50.0,差,62.2,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\10_z1378078_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0186_053981_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0186_053981\G0186_053981_Z11.tif,train/images/G0186_053981/G0186_053981_Z11.tif,G0186_053981,2022-01-12-New04_2_11674_52037,partner_C,2022-01-12-New04,2,11674,52037,1378128,11,False,50.0,差,61.1,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_11674_52037\11_z1378128_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0188_57CA88_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z01.tif,train/images/G0188_57CA88/G0188_57CA88_Z01.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377628,1,False,90.0,优,93.4,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\01_z1377628_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z02.tif,train/images/G0188_57CA88/G0188_57CA88_Z02.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377678,2,True,100.0,优,99.8,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\02_z1377678_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z03.tif,train/images/G0188_57CA88/G0188_57CA88_Z03.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377728,3,False,90.0,优,95.4,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\03_z1377728_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z04.tif,train/images/G0188_57CA88/G0188_57CA88_Z04.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377778,4,False,82.0,良,88.1,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\04_z1377778_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z05.tif,train/images/G0188_57CA88/G0188_57CA88_Z05.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377828,5,False,74.0,中,79.0,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\05_z1377828_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z06.tif,train/images/G0188_57CA88/G0188_57CA88_Z06.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377878,6,False,62.0,差,72.8,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\06_z1377878_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z07.tif,train/images/G0188_57CA88/G0188_57CA88_Z07.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377928,7,False,50.0,差,67.2,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\07_z1377928_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z08.tif,train/images/G0188_57CA88/G0188_57CA88_Z08.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1377978,8,False,50.0,差,64.0,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\08_z1377978_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z09.tif,train/images/G0188_57CA88/G0188_57CA88_Z09.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1378028,9,False,50.0,差,62.2,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\09_z1378028_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z10.tif,train/images/G0188_57CA88/G0188_57CA88_Z10.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1378078,10,False,50.0,差,59.8,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\10_z1378078_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0188_57CA88_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0188_57CA88\G0188_57CA88_Z11.tif,train/images/G0188_57CA88/G0188_57CA88_Z11.tif,G0188_57CA88,2022-01-12-New04_2_12122_51321,partner_B,2022-01-12-New04,2,12122,51321,1378128,11,False,50.0,差,60.0,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_51321\11_z1378128_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0189_873B3F_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z01.tif,train/images/G0189_873B3F/G0189_873B3F_Z01.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377628,1,False,82.0,良,89.2,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\01_z1377628_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z02.tif,train/images/G0189_873B3F/G0189_873B3F_Z02.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377678,2,False,90.0,优,97.0,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\02_z1377678_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z03.tif,train/images/G0189_873B3F/G0189_873B3F_Z03.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377728,3,True,100.0,优,98.5,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\03_z1377728_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z04.tif,train/images/G0189_873B3F/G0189_873B3F_Z04.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377778,4,False,90.0,优,92.0,优,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\04_z1377778_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z05.tif,train/images/G0189_873B3F/G0189_873B3F_Z05.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377828,5,False,82.0,良,84.5,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\05_z1377828_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z06.tif,train/images/G0189_873B3F/G0189_873B3F_Z06.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377878,6,False,74.0,中,78.0,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\06_z1377878_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z07.tif,train/images/G0189_873B3F/G0189_873B3F_Z07.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377928,7,False,62.0,差,70.6,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\07_z1377928_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z08.tif,train/images/G0189_873B3F/G0189_873B3F_Z08.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1377978,8,False,50.0,差,63.8,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\08_z1377978_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z09.tif,train/images/G0189_873B3F/G0189_873B3F_Z09.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1378028,9,False,50.0,差,62.8,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\09_z1378028_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z10.tif,train/images/G0189_873B3F/G0189_873B3F_Z10.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1378078,10,False,50.0,差,61.4,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\10_z1378078_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0189_873B3F_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0189_873B3F\G0189_873B3F_Z11.tif,train/images/G0189_873B3F/G0189_873B3F_Z11.tif,G0189_873B3F,2022-01-12-New04_2_12122_51679,partner_C,2022-01-12-New04,2,12122,51679,1378128,11,False,50.0,差,59.3,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New04_2_12122_51679\11_z1378128_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0191_9DB9A3_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0191_9DB9A3\G0191_9DB9A3_Z01.tif,train/images/G0191_9DB9A3/G0191_9DB9A3_Z01.tif,G0191_9DB9A3,2022-01-12-New04_2_12122_52395,partner_B,2022-01-12-New04,2,12122,52395,1377628,1,False,74.0,中,79.8,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_52395\01_z1377628_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
G0191_9DB9A3_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0191_9DB9A3\G0191_9DB9A3_Z02.tif,train/images/G0191_9DB9A3/G0191_9DB9A3_Z02.tif,G0191_9DB9A3,2022-01-12-New04_2_12122_52395,partner_B,2022-01-12-New04,2,12122,52395,1377678,2,False,82.0,良,87.3,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_B\groups\2022-01-12-New04_2_12122_52395\02_z1377678_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_B\partner_B_annotation_table_simplified.csv
